CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356075;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356079;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356080;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356081;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356082;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356083;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356084;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356085;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356086;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356087;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356088;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356089;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356090;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356091;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356092;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356093;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356094;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356095;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356096;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356097;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356098;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356104;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356106;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356107;;0;100.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356109;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356111;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356117;;0;100.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356123;;0;100.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356137;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356138;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356139;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356140;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356143;;0;100.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356146;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356148;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356151;;0;100.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356152;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356158;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356165;;0;100.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356166;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356180;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356185;;0;0.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356194;;0;100.000000
02.451.848/0001-62;2023-12-31;2;135880;CONC SIST ANHANG-BANDEIRANT S.A. AUTOBAN;7356197;;0;100.000000
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;7084697;Ordinária Classe A;5;0.003000
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;7084698;Ordinária Classe A;160750;99.695000
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;7084698;Preferencial Classe A;290000;100.000000
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;7084699;Ordinária Classe A;486;0.301000
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;7084700;Ordinária Classe A;161241;100.000000
02.591.787/0001-39;2023-12-31;4;127141;CAPITALPART PARTICIPACOES S.A.;7084700;Preferencial Classe A;290000;100.000000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254012;Ordinária Classe A;5303099;100.000000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254013;Ordinária Classe A;31387035;11.266000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254013;Preferencial Classe A;115419176;98.034000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254017;Ordinária Classe A;229777514;82.479000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254021;Ordinária Classe A;17425352;6.255000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254021;Preferencial Classe A;426619;0.362000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254026;Preferencial Classe A;1888196;1.604000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254027;Ordinária Classe A;278589901;100.000000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254027;Preferencial Classe A;117733991;100.000000
02.724.983/0001-34;2023-12-31;2;132617;SANESALTO SANEAMENTO S.A.;7254030;Ordinária Classe A;5303099;100.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362502;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362503;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362504;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362505;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362506;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362507;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362511;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362512;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362513;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362553;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362554;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362558;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362562;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362563;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362564;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362565;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362566;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362567;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362568;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362569;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362570;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362571;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362572;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362573;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362574;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362575;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362576;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362577;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362578;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362579;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362580;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362581;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362587;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362589;;0;0.000000
02.846.056/0001-97;2023-12-31;10;136034;CCR S.A.;7362590;;0;100.000000
02.919.555/0001-67;2023-12-31;6;136161;ARTERIS S.A.;7368218;Ordinária Classe A;1367040;100.000000
02.919.555/0001-67;2023-12-31;6;136161;ARTERIS S.A.;7368232;Ordinária Classe A;1367040;100.000000
02.919.555/0001-67;2023-12-31;6;136161;ARTERIS S.A.;7368234;Ordinária Classe A;608913922;100.000000
02.919.555/0001-67;2023-12-31;6;136161;ARTERIS S.A.;7368248;Ordinária Classe A;608913922;100.000000
03.220.438/0001-73;2023-12-31;15;137644;EQUATORIAL ENERGIA S.A.;7389298;Ordinária Classe O;899481094;100.000000
03.220.438/0001-73;2023-12-31;15;137644;EQUATORIAL ENERGIA S.A.;7389299;Ordinária Classe O;899481094;100.000000
03.795.050/0001-09;2023-12-31;3;135958;TERMOPERNAMBUCO S.A.;7360032;Ordinária Classe A;606898625;100.000000
03.795.050/0001-09;2023-12-31;3;135958;TERMOPERNAMBUCO S.A.;7360041;Ordinária Classe A;6350278000;100.000000
03.795.050/0001-09;2023-12-31;3;135958;TERMOPERNAMBUCO S.A.;7360047;Ordinária Classe A;6350278000;100.000000
03.795.050/0001-09;2023-12-31;3;135958;TERMOPERNAMBUCO S.A.;7360050;Ordinária Classe A;606898625;100.000000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312340;Ordinária Classe A;16359136;17.438000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312341;Ordinária Classe A;16669831;17.769000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312354;Ordinária Classe A;4699339;5.009000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312371;Ordinária Classe B;2367886;2.516000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312372;Ordinária Classe B;66326498;70.477000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312373;Ordinária Classe B;1936693;2.058000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312374;Ordinária Classe B;6499981;6.907000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312375;Ordinária Classe B;16979831;18.042000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312376;Ordinária Classe A;0;0.000000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312377;Ordinária Classe A;56086865;59.784000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312378;Ordinária Classe A;93815171;100.000000
03.802.115/0001-98;2023-12-31;5;133891;CLEAR SALE S.A.;7312378;Ordinária Classe B;94110889;100.000000
03.818.379/0001-30;2023-12-31;3;131784;SABER SERVIÇOS EDUCACIONAIS S.A.;7245094;Ordinária Classe A;1;100.000000
03.818.379/0001-30;2023-12-31;3;131784;SABER SERVIÇOS EDUCACIONAIS S.A.;7245100;Ordinária Classe A;1;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359096;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359097;Ordinária Classe A;62835067;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359098;Ordinária Classe A;15773336;50.500000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359108;Ordinária Classe A;2226664;7.129000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359112;Ordinária Classe A;13234328;42.371000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359118;Ordinária Classe A;31234328;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359121;Ordinária Classe A;62835067;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359124;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359128;Ordinária Classe A;39586150;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359129;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359130;Ordinária Classe A;10741948;14.600000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359131;Ordinária Classe A;62835067;85.400000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359132;Ordinária Classe A;15773336;87.630000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359142;Ordinária Classe A;2226664;12.370000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359152;Ordinária Classe A;18000000;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359155;Ordinária Classe A;73577015;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359158;Ordinária Classe A;37130000;100.000000
04.149.454/0001-80;2023-12-31;5;135938;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;7359167;Ordinária Classe A;39586150;100.000000
04.212.396/0001-91;2023-12-31;6;136490;AGASUS S.A.;7370802;Ordinária Classe A;38347562;100.000000
04.212.396/0001-91;2023-12-31;6;136490;AGASUS S.A.;7370803;Ordinária Classe A;38347562;100.000000
04.212.396/0001-91;2023-12-31;6;136490;AGASUS S.A.;7370809;Ordinária Classe A;38347562;100.000000
04.212.396/0001-91;2023-12-31;6;136490;AGASUS S.A.;7370812;Ordinária Classe A;38347562;100.000000
04.368.865/0001-66;2023-12-31;5;136813;LIGGA TELECOMUNICAÇÕES S.A.;7377208;Ordinária Classe A;700421899;100.000000
04.368.865/0001-66;2023-12-31;5;136813;LIGGA TELECOMUNICAÇÕES S.A.;7377210;Ordinária Classe A;10000;100.000000
04.368.865/0001-66;2023-12-31;5;136813;LIGGA TELECOMUNICAÇÕES S.A.;7377211;Ordinária Classe A;1506;100.000000
04.368.865/0001-66;2023-12-31;5;136813;LIGGA TELECOMUNICAÇÕES S.A.;7377218;Ordinária Classe A;1506;100.000000
04.368.865/0001-66;2023-12-31;5;136813;LIGGA TELECOMUNICAÇÕES S.A.;7377221;Ordinária Classe A;10000;100.000000
04.368.865/0001-66;2023-12-31;5;136813;LIGGA TELECOMUNICAÇÕES S.A.;7377227;Ordinária Classe A;700421899;100.000000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402151;Preferencial Classe A;346012;16.372000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402151;Preferencial Classe B;2;0.000000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402151;Preferencial Classe C;115903;9.649000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402167;Ordinária Classe O;899481094;100.000000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402168;Ordinária Classe O;899481094;100.000000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402176;Preferencial Classe A;187000;8.848000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402176;Preferencial Classe C;191300;15.925000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402178;Preferencial Classe A;1580367;74.779000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402178;Preferencial Classe B;1085371;100.000000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402178;Preferencial Classe C;894046;74.426000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402179;Preferencial Classe A;2113379;100.000000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402179;Preferencial Classe B;1085373;100.000000
04.895.728/0001-80;2023-12-31;10;138025;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;7402179;Preferencial Classe C;1201249;100.000000
04.902.979/0001-44;2023-12-31;9;134451;BCO AMAZONIA S.A.;7328014;Ordinária Classe A;41101595;100.000000
04.902.979/0001-44;2023-12-31;9;134451;BCO AMAZONIA S.A.;7328020;Ordinária Classe A;41101595;100.000000
06.047.087/0001-39;2023-12-31;8;137033;REDE D'OR SÃO LUIZ S.A.;7380880;Ordinária Classe A;449;100.000000
06.047.087/0001-39;2023-12-31;8;137033;REDE D'OR SÃO LUIZ S.A.;7380893;Ordinária Classe A;449;100.000000
06.047.087/0001-39;2023-12-31;8;137033;REDE D'OR SÃO LUIZ S.A.;7380949;Ordinária Classe A;34674498;100.000000
06.047.087/0001-39;2023-12-31;8;137033;REDE D'OR SÃO LUIZ S.A.;7380954;Ordinária Classe A;34674498;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7377979;Preferencial Classe A;459387;37.070000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7377979;Preferencial Classe B;609069;37.464000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7377983;Preferencial Classe A;768694;62.030000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7377983;Preferencial Classe B;1008683;62.045000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378004;Preferencial Classe A;397661749;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378004;Preferencial Classe B;630230497;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378004;Preferencial Classe C;236406620;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378010;Preferencial Classe A;397661749;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378010;Preferencial Classe B;630230497;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378010;Preferencial Classe C;236406620;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378012;Preferencial Classe A;11150;0.900000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378012;Preferencial Classe B;7977;0.491000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378013;Preferencial Classe A;1239231;100.000000
06.272.793/0001-84;2023-12-31;8;136841;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;7378013;Preferencial Classe B;1625729;100.000000
06.347.409/0001-65;2023-12-31;2;133237;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;7280692;Ordinária Classe A;98024864;100.000000
06.347.409/0001-65;2023-12-31;2;133237;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;7280693;Ordinária Classe A;98024864;100.000000
06.977.751/0001-49;2023-12-31;11;133016;BR PROPERTIES S.A.;7269765;Ordinária Classe OR;447231;100.000000
06.977.751/0001-49;2023-12-31;11;133016;BR PROPERTIES S.A.;7269789;Ordinária Classe OR;447231;100.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180790;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180793;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180862;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180863;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180879;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180881;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180886;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180888;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180909;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180910;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180966;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180967;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180968;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180968;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180968;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180968;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180969;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180970;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180979;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180980;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180981;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180982;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7180983;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7181576;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7181586;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7181689;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7181795;;0;0.000000
06.981.381/0001-13;2023-03-31;9;129306;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;7181803;;0;0.000000
